ID F 1O 2O 3O 4O 5O
OGLE-SMC-CEP-3987 -1. 3.3689343 -1. -1. 2.13927 -1.
OGLE-SMC-CEP-4011 -1. 1.8145998 -1. -1. 1.13522 -1.
OGLE-SMC-CEP-4046 -1. 2.2488468 -1. -1. 1.39805 -1.
OGLE-SMC-CEP-4061 -1. 2.5739280 -1. -1. 1.64739 -1.
OGLE-SMC-CEP-4068 -1. 2.0106132 -1. -1. 1.24761 -1.
OGLE-SMC-CEP-4157 -1. 1.2562660 -1. -1. 0.76188 -1.
OGLE-SMC-CEP-4188 -1. 1.5201383 -1. -1. 0.92474 -1.
OGLE-SMC-CEP-4205 -1. 1.9448659 -1. -1. 1.21289 -1.
OGLE-SMC-CEP-4232 -1. 1.7216842 -1. -1. 1.07399 -1.
OGLE-SMC-CEP-4250 -1. 1.4664888 -1. -1. 0.89466 -1.
OGLE-SMC-CEP-4255 -1. 2.0912447 -1. -1. 1.30739 -1.
OGLE-SMC-CEP-4262 -1. 2.0931675 -1. -1. 1.30315 -1.
OGLE-SMC-CEP-4303 -1. 1.1679174 -1. -1. 0.71343 -1.
OGLE-SMC-CEP-4316 -1. 1.2957839 -1. -1. 0.78727 -1.
OGLE-SMC-CEP-4378 -1. 2.6734979 -1. -1. 1.70783 -1.
OGLE-SMC-CEP-4388 -1. 2.0342912 -1. -1. 1.26661 -1.
OGLE-SMC-CEP-4394 -1. 1.0950183 -1. -1. 0.67155 -1.
OGLE-SMC-CEP-4395 -1. 2.8695961 -1. -1. 1.82876 -1.
OGLE-SMC-CEP-4462 -1. 2.1365599 -1. -1. 1.32489 -1.
OGLE-SMC-CEP-4587 -1. 1.1416705 -1. -1. 0.69856 -1.
OGLE-SMC-CEP-4627 -1. 3.1730516 -1. -1. 1.95779 -1.
OGLE-LMC-CEP-0315 -1. 1.7313401 -1. -1. 1.05089 -1.
OGLE-LMC-CEP-0469 -1. 2.3562402 -1. -1. 1.45958 -1.
OGLE-LMC-CEP-0534 -1. 1.7724817 -1. -1. 1.07617 -1.
OGLE-LMC-CEP-0809 -1. 1.9674550 -1. -1. 1.23446 -1.
OGLE-LMC-CEP-0849 -1. 2.2752771 -1. -1. 1.41838 -1.
OGLE-LMC-CEP-0900 -1. 2.1863313 -1. -1. 1.36162 -1.
OGLE-LMC-CEP-0953 -1. 2.4364391 -1. -1. 1.46779 -1.
OGLE-LMC-CEP-1126 -1. 1.9069542 -1. -1. 1.19406 -1.
OGLE-LMC-CEP-1216 -1. 1.9673991 -1. -1. 1.18949 -1.
OGLE-LMC-CEP-1337 -1. 2.0121331 -1. -1. 1.21800 -1.
OGLE-LMC-CEP-1612 -1. 1.7378631 -1. -1. 1.04643 -1.
OGLE-LMC-CEP-1696 -1. 1.9965025 -1. -1. 1.24725 -1.
OGLE-LMC-CEP-1874 -1. 2.3584982 -1. -1. 1.42209 -1.
OGLE-LMC-CEP-1961 -1. 1.8303348 -1. -1. 1.14057 -1.
OGLE-LMC-CEP-2126 -1. 1.8148615 -1. -1. 1.09957 -1.
OGLE-LMC-CEP-2248 -1. 2.2486464 -1. -1. 1.34788 -1.
OGLE-LMC-CEP-2254 -1. 1.8298133 -1. -1. 1.11097 -1.
OGLE-LMC-CEP-2388 -1. 1.8893875 -1. -1. 1.14492 -1.
OGLE-LMC-CEP-2554 -1. 2.5813543 -1. -1. 1.60126 -1.
OGLE-LMC-CEP-2557 -1. 2.1051924 -1. -1. 1.30230 -1.
OGLE-LMC-CEP-2713 -1. 1.8345493 -1. -1. 1.10936 -1.
OGLE-LMC-CEP-2720 -1. 2.2949390 -1. -1. 1.43043 -1.
OGLE-LMC-CEP-2755 -1. 1.8831496 -1. -1. 1.13782 -1.
OGLE-LMC-CEP-2771 -1. 1.8491142 -1. -1. 1.12178 -1.
OGLE-LMC-CEP-2779 -1. 2.0911513 -1. -1. 1.29373 -1.
OGLE-LMC-CEP-2822 -1. 2.2143002 -1. -1. 1.38029 -1.
OGLE-LMC-CEP-2899 -1. 2.3260503 -1. -1. 1.44689 -1.
OGLE-LMC-CEP-3057 -1. 2.0221146 -1. -1. 1.21873 -1.
OGLE-LMC-CEP-3360 -1. 1.8364933 -1. -1. 1.14947 -1.
SC17-146711 -1. 1.883131 -1. -1. 1.137820 -1.
SC13-165223 -1. 2.043172 -1. -1. 1.230847 -1.
SC17-39517  -1. 2.113535 -1. -1. 1.326966 -1.
SC17-126402 3.209709 2.294942 -1. -1. 1.429530 -1.
SC2-158672  -1. 2.313334 -1. -1. 1.477135 -1.
SC14-46315  -1. 2.315774 -1. -1. 1.442102 -1.
SC4-295932  -1. 4.166232 -1. -1. 2.633729 -1.
SC15-170744 -1. 4.992984 -1. -1. 3.148984 -1.
BLG-CEP-30  0.3040  0.2304 0.1830 0.1522 -1. -1.
BLG-CEP-16   -1.    0.2955 0.2340 0.1951 -1. -1.
LMC-CEP-1847 -1.    0.5795 0.4666 0.3921 -1. -1.
LMC-CEP-2147 -1.    0.5413 0.4360 0.3663 -1. -1.
LMC-CEP-3025 -1.    0.5687 0.4582 0.3850 -1. -1.
SMC-CEP-3867 -1.    0.2688 0.2147 0.1824 -1. -1.
LMC-CEP-1378 0.5150 0.3849 0.3094 -1. -1. -1.
LMC-CEP-0857 1.4630 1.0592 0.8553 -1. -1. -1.
SMC-CEP-1077 -1.    0.6565 0.5289 -1. -1. -1.
SMC-CEP-1350 -1.    0.6660 0.5379 -1. -1. -1.
